DATAFLOW,LAST UPDATE,freq,accomunit,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DE,2021,1829643,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DE,2022,1899443,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DE,2023,1929379,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,1990,88468,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,1991,92524,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,1992,96024,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,1993,97058,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,1994,99275,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,1995,98991,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,1996,60080,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,1997,59339,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,1998,59772,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,1999,60513,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2000,62905,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2001,66472,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2002,67069,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2003,68393,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2004,70293,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2005,70049,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2006,70769,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2007,73384,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2008,73491,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2009,77448,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2010,81522,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2011,87015,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2012,87389,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2013,87129,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2014,90433,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2015,89371,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2016,90503,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2017,93386,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2018,97642,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2019,104702,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2021,114351,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2022,118467,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,DK,2023,120409,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2001,8023230,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2005,8606669,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2006,8716648,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2007,8871155,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2008,9255390,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2009,9369860,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2010,9509433,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2011,9685631,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2012,9731448,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2013,9778310,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2014,9861095,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2015,10006888,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2016,10019920,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2017,10119707,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2018,10246570,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2019,10391147,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2020,10069176,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2021,10166823,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2022,10534942,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA,2023,10807751,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA19,2015,10006888,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA19,2016,10019920,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA19,2017,10119707,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA19,2018,10246570,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA19,2019,10391147,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA19,2020,10069176,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA19,2021,10166823,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA19,2022,10534942,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA20,2022,10705679,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EA20,2023,10807751,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,1993,7481,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,1994,9163,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,1995,10576,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,1996,10826,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,1997,11320,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,1998,13668,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,1999,16034,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2000,16292,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2001,17385,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2002,15895,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2003,18366,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2004,22673,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2005,25228,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2006,26058,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2007,28634,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2008,29760,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2009,30826,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2010,30324,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2011,31349,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2012,31590,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2013,31989,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2014,32437,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2015,32620,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2016,32404,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2017,34147,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2018,34108,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2019,35909,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2020,34604,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2021,34493,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2022,35406,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EE,2023,35807,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,1994,508408,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,1995,557188,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,1996,571656,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,1997,577259,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,1998,584834,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,1999,597855,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2000,607614,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2001,607614,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2002,606330,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2003,644898,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2004,668271,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2005,682050,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2006,693252,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2007,700933,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2008,715857,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2009,731744,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2010,764437,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2011,789366,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2012,771190,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2013,773269,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2014,800022,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2015,801787,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2016,797995,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2017,794507,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2018,809555,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2019,841114,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2020,626027,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2021,675031,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2022,905281,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EL,2023,901452,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,1990,929533,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,1991,972292,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,1992,1003199,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,1993,1009241,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,1994,1053355,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,1995,1031684,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,1996,1025208,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,1997,972721,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,1998,979325,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,1999,1299021,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2000,1315697,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2001,1333441,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2002,1393930,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2003,1451922,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2004,1511592,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2005,1579965,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2006,1614545,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2007,1642417,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2008,1685118,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2009,1736937,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2010,1784731,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2011,1838468,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2012,1858702,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2013,1867823,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2014,1875912,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2015,1906827,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2016,1893978,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2017,1916607,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2018,1940264,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2019,1954825,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2020,1964697,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2021,1984803,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2022,1997054,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,ES,2023,2023680,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU25,2014,12934997,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU25,2015,13080610,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU25,2016,13126730,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU25,2017,13271021,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU25,2018,13473842,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU25,2019,13684212,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,1994,9491947,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,1995,9487331,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,1998,10050864,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,1999,10495763,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2000,10639232,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2001,10460683,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2002,10685554,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2003,10895254,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2004,11138556,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2005,11198049,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2006,11540646,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2007,11715177,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2008,11961757,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2009,12296418,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2010,12475501,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2011,12624940,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2012,12895682,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2013,13411894,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2014,13424244,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2015,13584927,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2016,13622234,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2017,13784265,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2018,13983238,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2007,2019,14197938,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2005,10339171,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2006,10448121,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2007,10633284,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2008,10886643,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2009,11035653,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2010,11211005,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2011,11369093,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2012,11481354,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2013,11555679,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2014,11642826,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2015,11794753,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2016,11839129,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2017,11973303,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2018,12139524,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2019,12322551,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2020,11885902,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2021,12158521,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2022,12631595,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU27_2020,2023,12753427,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,1994,9696269,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,1995,9692565,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,1998,10250435,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,1999,10689479,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2000,10837078,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2002,10873501,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2003,11088792,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2004,11337589,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2005,11401513,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2006,11703814,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2007,11878348,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2008,12125303,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2009,12446487,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2010,12627182,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2011,12779673,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,NR,I551,EU28,2012,13052474,,
